#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AEW84885.1	AEW86669.1	1041826.FCOL_00140	1041826.FCOL_09300	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW86451.1	1041826.FCOL_00140	1041826.FCOL_08180	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW85166.1	1041826.FCOL_00140	1041826.FCOL_01585	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW87444.1	1041826.FCOL_00140	1041826.FCOL_13245	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW86644.1	1041826.FCOL_00140	1041826.FCOL_09175	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW86712.1	1041826.FCOL_00140	1041826.FCOL_09515	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW85965.1	1041826.FCOL_00140	1041826.FCOL_05700	0	0	0	0	0.047	0.407	0	0.074	0.430
AEW84885.1	AEW87175.1	1041826.FCOL_00140	1041826.FCOL_11870	0	0	0	0	0.051	0.429	0	0	0.434
AEW84885.1	AEW85307.1	1041826.FCOL_00140	1041826.FCOL_02300	0	0	0	0	0.051	0.429	0	0	0.434
AEW84885.1	AEW86306.1	1041826.FCOL_00140	1041826.FCOL_07435	0	0	0	0	0.051	0.429	0	0	0.434
AEW84885.1	atpD	1041826.FCOL_00140	1041826.FCOL_12865	0.111	0	0	0	0.207	0	0	0.276	0.445
AEW84885.1	atpA	1041826.FCOL_00140	1041826.FCOL_08140	0.108	0	0	0	0.244	0	0	0.276	0.469
AEW84885.1	AEW86329.1	1041826.FCOL_00140	1041826.FCOL_07550	0	0	0	0	0	0.513	0	0	0.513
AEW84885.1	AEW87503.1	1041826.FCOL_00140	1041826.FCOL_13540	0	0	0	0	0	0.517	0	0	0.517
AEW84885.1	AEW87230.1	1041826.FCOL_00140	1041826.FCOL_12145	0	0	0	0	0	0.517	0	0	0.517
AEW84885.1	AEW87340.1	1041826.FCOL_00140	1041826.FCOL_12725	0	0	0	0	0.050	0.515	0.059	0	0.528
AEW84885.1	AEW85080.1	1041826.FCOL_00140	1041826.FCOL_01155	0	0	0	0	0.072	0.519	0	0.051	0.539
AEW84885.1	AEW87280.1	1041826.FCOL_00140	1041826.FCOL_12405	0	0	0	0	0.072	0.519	0	0.051	0.539
AEW84885.1	AEW85541.1	1041826.FCOL_00140	1041826.FCOL_03495	0.105	0	0.171	0	0.047	0.407	0	0.074	0.540
AEW84885.1	AEW85577.1	1041826.FCOL_00140	1041826.FCOL_03685	0.048	0	0	0	0.074	0.518	0	0.089	0.561
AEW84885.1	AEW87185.1	1041826.FCOL_00140	1041826.FCOL_11920	0.048	0	0	0	0.074	0.518	0	0.089	0.561
AEW84885.1	AEW86639.1	1041826.FCOL_00140	1041826.FCOL_09150	0	0	0	0	0.576	0	0	0.236	0.662
AEW84885.1	AEW86126.1	1041826.FCOL_00140	1041826.FCOL_06525	0	0	0	0	0.746	0	0	0	0.746
AEW84885.1	AEW86453.1	1041826.FCOL_00140	1041826.FCOL_08190	0.054	0	0	0	0	0.749	0	0.129	0.775
AEW84885.1	AEW85718.1	1041826.FCOL_00140	1041826.FCOL_04435	0	0	0	0	0	0.668	0.463	0	0.814
AEW84885.1	AEW85647.1	1041826.FCOL_00140	1041826.FCOL_04065	0	0	0	0	0	0.668	0.463	0	0.814
AEW84885.1	AEW86454.1	1041826.FCOL_00140	1041826.FCOL_08195	0	0	0	0	0	0.842	0	0	0.842
AEW84885.1	AEW85750.1	1041826.FCOL_00140	1041826.FCOL_04595	0	0	0	0	0.704	0.488	0	0.132	0.856
AEW84885.1	AEW86305.1	1041826.FCOL_00140	1041826.FCOL_07430	0	0	0	0	0.120	0.749	0.411	0.051	0.860
AEW84885.1	AEW85095.1	1041826.FCOL_00140	1041826.FCOL_01230	0	0	0	0	0.120	0.749	0.411	0.051	0.860
AEW84885.1	atpB	1041826.FCOL_00140	1041826.FCOL_08160	0.114	0	0	0	0.895	0	0	0.276	0.926
AEW84885.1	AEW84894.2	1041826.FCOL_00140	1041826.FCOL_00185	0	0	0	0	0.895	0.522	0	0.276	0.960
AEW84885.1	AEW84895.1	1041826.FCOL_00140	1041826.FCOL_00190	0	0	0.287	0	0.895	0.639	0	0.276	0.977
AEW84885.1	AEW87186.1	1041826.FCOL_00140	1041826.FCOL_11925	0.170	0	0.699	0	0.721	0.749	0	0.193	0.983
AEW84885.1	nuoN	1041826.FCOL_00140	1041826.FCOL_00145	0.698	0	0.328	0.608	0.895	0.923	0.740	0.276	0.999
AEW84888.1	AEW85753.1	1041826.FCOL_00155	1041826.FCOL_04610	0.043	0	0	0	0.056	0.395	0	0	0.405
AEW84888.1	AEW85987.1	1041826.FCOL_00155	1041826.FCOL_05810	0.043	0	0	0	0.056	0.395	0	0	0.405
AEW84888.1	tuf	1041826.FCOL_00155	1041826.FCOL_10440	0.044	0	0	0	0.054	0.402	0	0.042	0.412
AEW84888.1	AEW86959.1	1041826.FCOL_00155	1041826.FCOL_10780	0	0	0	0	0	0.419	0	0	0.418
AEW84888.1	AEW86639.1	1041826.FCOL_00155	1041826.FCOL_09150	0	0	0	0	0.406	0	0	0.074	0.426
AEW84888.1	AEW85161.1	1041826.FCOL_00155	1041826.FCOL_01560	0.048	0	0	0	0.173	0.447	0	0.074	0.542
AEW84888.1	AEW85750.1	1041826.FCOL_00155	1041826.FCOL_04595	0.109	0	0.208	0	0.325	0.371	0	0	0.660
AEW84888.1	AEW84895.1	1041826.FCOL_00155	1041826.FCOL_00190	0.426	0	0	0	0.152	0.458	0	0.074	0.723
AEW84888.1	AEW84894.2	1041826.FCOL_00155	1041826.FCOL_00185	0.473	0	0.188	0	0.157	0.458	0	0.074	0.786
AEW84888.1	AEW86126.1	1041826.FCOL_00155	1041826.FCOL_06525	0.166	0	0.150	0	0.776	0.936	0	0.246	0.990
AEW84888.1	AEW84893.1	1041826.FCOL_00155	1041826.FCOL_00180	0.522	0	0.773	0	0.054	0.936	0	0.042	0.992
AEW84888.1	AEW84890.1	1041826.FCOL_00155	1041826.FCOL_00165	0.647	0	0.772	0	0	0.936	0	0	0.994
AEW84888.1	AEW84889.1	1041826.FCOL_00155	1041826.FCOL_00160	0.690	0	0.774	0	0.056	0.936	0	0	0.995
AEW84889.1	AEW84888.1	1041826.FCOL_00160	1041826.FCOL_00155	0.690	0	0.774	0	0.056	0.936	0	0	0.995
AEW84889.1	AEW85274.1	1041826.FCOL_00160	1041826.FCOL_02135	0.044	0	0	0	0.056	0.393	0	0	0.404
AEW84889.1	AEW86124.1	1041826.FCOL_00160	1041826.FCOL_06515	0.044	0	0	0	0.056	0.400	0	0	0.411
AEW84889.1	AEW86122.1	1041826.FCOL_00160	1041826.FCOL_06505	0.091	0	0	0	0.318	0	0	0.193	0.456
AEW84889.1	AEW86126.1	1041826.FCOL_00160	1041826.FCOL_06525	0.203	0	0	0	0.212	0	0	0.284	0.511
AEW84889.1	AEW84895.1	1041826.FCOL_00160	1041826.FCOL_00190	0.501	0	0	0	0	0	0	0.074	0.519
AEW84889.1	tuf	1041826.FCOL_00160	1041826.FCOL_10440	0.073	0	0	0	0.046	0.523	0	0.061	0.550
AEW84889.1	AEW84894.2	1041826.FCOL_00160	1041826.FCOL_00185	0.561	0	0	0	0	0	0	0	0.561
AEW84889.1	AEW85159.1	1041826.FCOL_00160	1041826.FCOL_01550	0.063	0	0	0	0.056	0.400	0	0.306	0.582
AEW84889.1	AEW85265.1	1041826.FCOL_00160	1041826.FCOL_02090	0.091	0	0	0	0.572	0	0	0.193	0.658
AEW84889.1	AEW84893.1	1041826.FCOL_00160	1041826.FCOL_00180	0.658	0	0.774	0	0.046	0.936	0	0.061	0.994
AEW84889.1	AEW84890.1	1041826.FCOL_00160	1041826.FCOL_00165	0.777	0	0.774	0	0.444	0.936	0	0.113	0.998
AEW84890.1	AEW84877.1	1041826.FCOL_00165	1041826.FCOL_00100	0.125	0	0	0	0	0	0	0.362	0.417
AEW84890.1	AEW84878.1	1041826.FCOL_00165	1041826.FCOL_00105	0.125	0	0	0	0.056	0	0	0.348	0.414
AEW84890.1	nuoN	1041826.FCOL_00165	1041826.FCOL_00145	0.112	0	0	0	0.155	0	0	0.304	0.432
AEW84890.1	AEW84888.1	1041826.FCOL_00165	1041826.FCOL_00155	0.647	0	0.772	0	0	0.936	0	0	0.994
AEW84890.1	AEW84889.1	1041826.FCOL_00165	1041826.FCOL_00160	0.777	0	0.774	0	0.444	0.936	0	0.113	0.998
AEW84890.1	AEW84896.1	1041826.FCOL_00165	1041826.FCOL_00195	0.415	0	0	0	0	0	0	0	0.415
AEW84890.1	AEW85274.1	1041826.FCOL_00165	1041826.FCOL_02135	0.078	0	0	0	0	0.393	0	0	0.416
AEW84890.1	AEW86124.1	1041826.FCOL_00165	1041826.FCOL_06515	0.079	0	0	0	0	0.400	0	0	0.423
AEW84890.1	AEW85159.1	1041826.FCOL_00165	1041826.FCOL_01550	0.090	0	0	0	0	0.400	0	0.131	0.484
AEW84890.1	tuf	1041826.FCOL_00165	1041826.FCOL_10440	0.187	0	0	0	0.049	0.523	0	0.047	0.601
AEW84890.1	AEW84895.1	1041826.FCOL_00165	1041826.FCOL_00190	0.615	0	0	0	0	0	0	0.293	0.717
AEW84890.1	AEW84894.2	1041826.FCOL_00165	1041826.FCOL_00185	0.670	0	0	0	0	0	0	0.214	0.730
AEW84890.1	AEW84893.1	1041826.FCOL_00165	1041826.FCOL_00180	0.703	0	0.772	0	0.049	0.936	0	0.047	0.995
AEW84893.1	nuoD	1041826.FCOL_00180	1041826.FCOL_00090	0	0	0	0	0.718	0	0	0.159	0.752
AEW84893.1	AEW84877.1	1041826.FCOL_00180	1041826.FCOL_00100	0	0	0	0	0.696	0.105	0	0.092	0.731
AEW84893.1	AEW84888.1	1041826.FCOL_00180	1041826.FCOL_00155	0.522	0	0.773	0	0.054	0.936	0	0.042	0.992
AEW84893.1	AEW84889.1	1041826.FCOL_00180	1041826.FCOL_00160	0.658	0	0.774	0	0.046	0.936	0	0.061	0.994
AEW84893.1	AEW84890.1	1041826.FCOL_00180	1041826.FCOL_00165	0.703	0	0.772	0	0.049	0.936	0	0.047	0.995
AEW84893.1	AEW85274.1	1041826.FCOL_00180	1041826.FCOL_02135	0.044	0	0	0	0.046	0.395	0	0.042	0.400
AEW84893.1	map	1041826.FCOL_00180	1041826.FCOL_03000	0.091	0	0	0	0.253	0	0	0.193	0.404
AEW84893.1	trmD	1041826.FCOL_00180	1041826.FCOL_12425	0	0	0	0	0.381	0	0	0.087	0.410
AEW84893.1	sucD	1041826.FCOL_00180	1041826.FCOL_00280	0	0	0	0	0.329	0	0	0.158	0.410
AEW84893.1	AEW85976.1	1041826.FCOL_00180	1041826.FCOL_05755	0	0	0	0	0.071	0.392	0	0	0.411
AEW84893.1	polA	1041826.FCOL_00180	1041826.FCOL_03225	0	0	0	0	0.121	0	0	0.365	0.417
AEW84893.1	obgE	1041826.FCOL_00180	1041826.FCOL_11285	0.045	0	0	0	0	0.341	0	0.156	0.422
AEW84893.1	AEW85199.1	1041826.FCOL_00180	1041826.FCOL_01750	0	0	0	0	0.158	0.088	0	0.308	0.422
AEW84893.1	metG	1041826.FCOL_00180	1041826.FCOL_08345	0.041	0	0	0	0.154	0	0	0.350	0.426
AEW84893.1	pheT	1041826.FCOL_00180	1041826.FCOL_05695	0.042	0	0	0	0.240	0	0	0.287	0.435
AEW84893.1	AEW85750.1	1041826.FCOL_00180	1041826.FCOL_04595	0.125	0	0.187	0	0.277	0	0	0	0.440
AEW84893.1	ftsZ	1041826.FCOL_00180	1041826.FCOL_03815	0	0	0.153	0	0.253	0	0	0.193	0.444
AEW84893.1	atpB	1041826.FCOL_00180	1041826.FCOL_08160	0	0	0.167	0	0.242	0	0	0.193	0.445
AEW84893.1	AEW87461.1	1041826.FCOL_00180	1041826.FCOL_13330	0	0	0	0	0.246	0.173	0	0.184	0.446
AEW84893.1	lpxC	1041826.FCOL_00180	1041826.FCOL_00260	0.046	0	0	0	0.228	0	0	0.309	0.446
AEW84893.1	AEW84983.2	1041826.FCOL_00180	1041826.FCOL_00650	0.048	0	0	0	0	0.450	0	0	0.454
AEW84893.1	AEW87250.1	1041826.FCOL_00180	1041826.FCOL_12245	0	0	0.170	0	0.274	0	0	0.169	0.455
AEW84893.1	AEW85667.1	1041826.FCOL_00180	1041826.FCOL_04165	0	0	0	0	0	0.393	0	0.167	0.472
AEW84893.1	leuS	1041826.FCOL_00180	1041826.FCOL_08895	0	0	0	0	0.373	0	0	0.193	0.472
AEW84893.1	nusA	1041826.FCOL_00180	1041826.FCOL_10295	0	0	0	0	0.425	0	0	0.135	0.481
AEW84893.1	thrS	1041826.FCOL_00180	1041826.FCOL_00680	0	0	0	0	0.150	0.304	0.085	0.193	0.504
AEW84893.1	AEW86124.1	1041826.FCOL_00180	1041826.FCOL_06515	0.044	0	0.194	0	0.054	0.402	0	0.042	0.506
AEW84893.1	AEW85979.1	1041826.FCOL_00180	1041826.FCOL_05770	0	0	0.205	0	0.158	0.088	0	0.308	0.521
AEW84893.1	AEW85159.1	1041826.FCOL_00180	1041826.FCOL_01550	0.044	0	0	0	0.054	0.402	0	0.220	0.521
AEW84893.1	ahcY	1041826.FCOL_00180	1041826.FCOL_13495	0	0	0	0	0.494	0	0	0.114	0.532
AEW84893.1	pnp	1041826.FCOL_00180	1041826.FCOL_03730	0	0	0	0	0.472	0	0	0.165	0.540
AEW84893.1	rnc	1041826.FCOL_00180	1041826.FCOL_13205	0	0	0	0	0.217	0.341	0.081	0.155	0.545
AEW84893.1	pheS	1041826.FCOL_00180	1041826.FCOL_13010	0	0	0	0	0.485	0	0	0.193	0.566
AEW84893.1	clpP	1041826.FCOL_00180	1041826.FCOL_04465	0	0	0	0	0.485	0	0	0.193	0.566
AEW84893.1	secF	1041826.FCOL_00180	1041826.FCOL_06825	0	0	0	0	0.413	0	0	0.298	0.570
AEW84893.1	mdh	1041826.FCOL_00180	1041826.FCOL_06830	0	0	0	0	0.497	0	0	0.193	0.576
AEW84893.1	prfB	1041826.FCOL_00180	1041826.FCOL_01920	0	0	0	0	0.236	0.427	0.085	0.113	0.597
AEW84893.1	prfH	1041826.FCOL_00180	1041826.FCOL_07595	0	0	0	0	0.236	0.427	0.085	0.113	0.597
AEW84893.1	AEW85661.1	1041826.FCOL_00180	1041826.FCOL_04135	0	0	0	0	0.541	0	0	0.193	0.613
AEW84893.1	AEW84896.1	1041826.FCOL_00180	1041826.FCOL_00195	0.536	0	0.229	0	0	0	0	0	0.626
AEW84893.1	lysS	1041826.FCOL_00180	1041826.FCOL_10525	0	0	0	0	0.560	0.121	0	0.165	0.648
AEW84893.1	infB	1041826.FCOL_00180	1041826.FCOL_10300	0.044	0	0	0	0.492	0.108	0	0.303	0.657
AEW84893.1	AEW85725.1	1041826.FCOL_00180	1041826.FCOL_04470	0.091	0	0	0	0.570	0	0	0.193	0.657
AEW84893.1	secY	1041826.FCOL_00180	1041826.FCOL_10980	0.091	0	0	0	0.579	0	0	0.193	0.664
AEW84893.1	atpG	1041826.FCOL_00180	1041826.FCOL_08135	0	0	0	0	0.715	0.097	0	0.092	0.745
AEW84893.1	atpD	1041826.FCOL_00180	1041826.FCOL_12865	0	0	0	0	0.714	0.087	0	0.193	0.770
AEW84893.1	atpA	1041826.FCOL_00180	1041826.FCOL_08140	0	0	0	0	0.716	0.108	0	0.193	0.777
AEW84893.1	rpoC	1041826.FCOL_00180	1041826.FCOL_10400	0.091	0	0.154	0	0.671	0.107	0	0.193	0.784
AEW84893.1	rpoB	1041826.FCOL_00180	1041826.FCOL_10405	0.091	0	0.150	0	0.714	0	0	0.193	0.797
AEW84893.1	rpoA	1041826.FCOL_00180	1041826.FCOL_10950	0.091	0	0.154	0	0.721	0	0	0.193	0.803
AEW84893.1	AEW84895.1	1041826.FCOL_00180	1041826.FCOL_00190	0.722	0	0	0	0.416	0	0	0	0.830
AEW84893.1	AEW84894.2	1041826.FCOL_00180	1041826.FCOL_00185	0.797	0	0.181	0	0.072	0	0	0.071	0.838
AEW84893.1	rpsA	1041826.FCOL_00180	1041826.FCOL_00325	0	0	0.165	0	0.707	0.466	0	0.193	0.880
AEW84893.1	fusA	1041826.FCOL_00180	1041826.FCOL_11090	0.091	0	0	0	0.721	0.525	0	0.193	0.889
AEW84893.1	rplY	1041826.FCOL_00180	1041826.FCOL_10040	0	0	0	0	0.626	0.727	0	0.193	0.910
AEW84893.1	guaA	1041826.FCOL_00180	1041826.FCOL_02950	0.044	0	0	0	0.871	0	0	0.365	0.914
AEW84893.1	rplA	1041826.FCOL_00180	1041826.FCOL_10420	0.091	0	0	0	0.721	0.724	0.081	0.193	0.938
AEW84893.1	rpsB	1041826.FCOL_00180	1041826.FCOL_03210	0	0	0	0	0.717	0.749	0.085	0.193	0.940
AEW84893.1	rpsC	1041826.FCOL_00180	1041826.FCOL_11050	0.091	0	0	0	0.721	0.749	0	0.193	0.941
AEW84893.1	rpsD	1041826.FCOL_00180	1041826.FCOL_10955	0.091	0	0	0	0.721	0.749	0	0.193	0.941
AEW84893.1	rplC	1041826.FCOL_00180	1041826.FCOL_11080	0.091	0	0	0	0.721	0.749	0.081	0.193	0.944
AEW84893.1	rplB	1041826.FCOL_00180	1041826.FCOL_11065	0.091	0	0	0	0.721	0.749	0.081	0.193	0.944
AEW84893.1	rplD	1041826.FCOL_00180	1041826.FCOL_11075	0.091	0	0	0	0.721	0.749	0.081	0.193	0.944
AEW84893.1	tsf	1041826.FCOL_00180	1041826.FCOL_03205	0	0	0	0	0.721	0.749	0.392	0.193	0.961
AEW84894.2	AEW84859.2	1041826.FCOL_00185	1041826.FCOL_00010	0.045	0	0	0	0	0.522	0	0.074	0.540
AEW84894.2	nuoD	1041826.FCOL_00185	1041826.FCOL_00090	0	0	0	0	0.381	0.522	0	0.276	0.767
AEW84894.2	AEW84877.1	1041826.FCOL_00185	1041826.FCOL_00100	0	0	0	0	0.077	0.523	0	0.252	0.641
AEW84894.2	AEW84878.1	1041826.FCOL_00185	1041826.FCOL_00105	0	0	0	0	0.072	0.524	0	0.250	0.639
AEW84894.2	nuoH	1041826.FCOL_00185	1041826.FCOL_00110	0	0	0	0	0.895	0.522	0	0.276	0.960
AEW84894.2	AEW84885.1	1041826.FCOL_00185	1041826.FCOL_00140	0	0	0	0	0.895	0.522	0	0.276	0.960
AEW84894.2	nuoN	1041826.FCOL_00185	1041826.FCOL_00145	0	0	0	0	0.700	0.511	0	0.276	0.884
AEW84894.2	AEW84888.1	1041826.FCOL_00185	1041826.FCOL_00155	0.473	0	0.188	0	0.157	0.458	0	0.074	0.786
AEW84894.2	AEW84889.1	1041826.FCOL_00185	1041826.FCOL_00160	0.561	0	0	0	0	0	0	0	0.561
AEW84894.2	AEW84890.1	1041826.FCOL_00185	1041826.FCOL_00165	0.670	0	0	0	0	0	0	0.214	0.730
AEW84894.2	AEW84893.1	1041826.FCOL_00185	1041826.FCOL_00180	0.797	0	0.181	0	0.072	0	0	0.071	0.838
AEW84894.2	AEW86162.1	1041826.FCOL_00185	1041826.FCOL_06705	0	0	0	0	0.080	0	0	0.381	0.406
AEW84894.2	atpG	1041826.FCOL_00185	1041826.FCOL_08135	0	0	0	0	0.202	0.260	0	0.086	0.413
AEW84894.2	sdhA	1041826.FCOL_00185	1041826.FCOL_09145	0	0	0	0	0.250	0	0	0.276	0.433
AEW84894.2	AEW85748.1	1041826.FCOL_00185	1041826.FCOL_04585	0	0	0.441	0	0	0	0	0	0.441
AEW84894.2	secF	1041826.FCOL_00185	1041826.FCOL_06825	0.049	0	0.161	0	0.080	0	0	0.344	0.454
AEW84894.2	AEW85865.1	1041826.FCOL_00185	1041826.FCOL_05200	0	0	0	0	0	0.439	0	0.086	0.465
AEW84894.2	AEW86595.1	1041826.FCOL_00185	1041826.FCOL_08930	0	0	0	0	0	0.439	0	0.086	0.465
AEW84894.2	AEW85647.1	1041826.FCOL_00185	1041826.FCOL_04065	0	0	0	0	0	0.476	0	0.057	0.484
AEW84894.2	AEW85095.1	1041826.FCOL_00185	1041826.FCOL_01230	0	0	0	0	0	0.482	0	0.046	0.484
AEW84894.2	AEW85718.1	1041826.FCOL_00185	1041826.FCOL_04435	0	0	0	0	0	0.476	0	0.057	0.484
AEW84894.2	AEW86305.1	1041826.FCOL_00185	1041826.FCOL_07430	0	0	0	0	0	0.482	0	0.046	0.484
AEW84894.2	AEW85274.1	1041826.FCOL_00185	1041826.FCOL_02135	0.048	0	0	0	0.156	0.452	0	0.071	0.536
AEW84894.2	AEW87230.1	1041826.FCOL_00185	1041826.FCOL_12145	0.045	0	0	0	0	0.522	0	0.074	0.540
AEW84894.2	AEW87503.1	1041826.FCOL_00185	1041826.FCOL_13540	0.045	0	0	0	0	0.522	0	0.074	0.540
AEW84894.2	sucA	1041826.FCOL_00185	1041826.FCOL_09585	0	0	0	0	0.390	0.099	0	0.243	0.547
AEW84894.2	AEW85087.1	1041826.FCOL_00185	1041826.FCOL_01190	0.125	0	0.478	0	0.130	0	0	0.276	0.673
AEW84894.2	AEW85157.1	1041826.FCOL_00185	1041826.FCOL_01540	0.078	0	0.165	0	0.161	0.517	0	0.132	0.679
AEW84894.2	AEW86639.1	1041826.FCOL_00185	1041826.FCOL_09150	0	0	0	0	0.560	0.107	0	0.276	0.690
AEW84894.2	AEW85159.1	1041826.FCOL_00185	1041826.FCOL_01550	0.078	0	0	0	0.157	0.458	0	0.355	0.691
AEW84894.2	AEW84896.1	1041826.FCOL_00185	1041826.FCOL_00195	0.577	0	0.354	0	0	0	0	0	0.715
AEW84894.2	AEW85747.1	1041826.FCOL_00185	1041826.FCOL_04580	0.078	0	0.414	0	0.161	0.517	0	0.132	0.775
AEW84894.2	yidC	1041826.FCOL_00185	1041826.FCOL_02920	0	0	0	0	0.120	0.722	0	0.254	0.801
AEW84894.2	AEW86470.1	1041826.FCOL_00185	1041826.FCOL_08275	0.078	0	0.646	0	0.161	0.517	0	0.132	0.864
AEW84894.2	AEW86959.1	1041826.FCOL_00185	1041826.FCOL_10780	0	0	0	0	0	0.913	0	0	0.913
AEW84894.2	atpB	1041826.FCOL_00185	1041826.FCOL_08160	0	0	0	0	0.895	0	0	0.276	0.920
AEW84894.2	AEW86126.1	1041826.FCOL_00185	1041826.FCOL_06525	0.106	0	0	0	0	0	0.900	0.383	0.940
AEW84894.2	AEW86124.1	1041826.FCOL_00185	1041826.FCOL_06515	0.048	0	0.156	0	0.157	0.458	0.900	0.074	0.958
AEW84894.2	ctaB	1041826.FCOL_00185	1041826.FCOL_04605	0.125	0	0.769	0	0.732	0	0.900	0.276	0.995
AEW84894.2	AEW85750.1	1041826.FCOL_00185	1041826.FCOL_04595	0.125	0	0.774	0	0.704	0.591	0.946	0.132	0.998
AEW84894.2	AEW84895.1	1041826.FCOL_00185	1041826.FCOL_00190	0.759	0	0.770	0	0.895	0.923	0.972	0.276	0.999
AEW84895.1	AEW84859.2	1041826.FCOL_00190	1041826.FCOL_00010	0.043	0	0	0	0	0.522	0	0.083	0.543
AEW84895.1	nuoD	1041826.FCOL_00190	1041826.FCOL_00090	0	0	0	0	0.332	0.639	0	0.254	0.804
AEW84895.1	AEW84877.1	1041826.FCOL_00190	1041826.FCOL_00100	0	0	0	0	0.174	0.639	0	0.250	0.756
AEW84895.1	AEW84878.1	1041826.FCOL_00190	1041826.FCOL_00105	0	0	0	0	0.120	0.639	0	0.250	0.740
AEW84895.1	nuoH	1041826.FCOL_00190	1041826.FCOL_00110	0	0	0.220	0	0.831	0.639	0	0.276	0.960
AEW84895.1	AEW84885.1	1041826.FCOL_00190	1041826.FCOL_00140	0	0	0.287	0	0.895	0.639	0	0.276	0.977
AEW84895.1	nuoN	1041826.FCOL_00190	1041826.FCOL_00145	0	0	0.202	0	0.679	0.524	0	0.276	0.899
AEW84895.1	AEW84888.1	1041826.FCOL_00190	1041826.FCOL_00155	0.426	0	0	0	0.152	0.458	0	0.074	0.723
AEW84895.1	AEW84889.1	1041826.FCOL_00190	1041826.FCOL_00160	0.501	0	0	0	0	0	0	0.074	0.519
AEW84895.1	AEW84890.1	1041826.FCOL_00190	1041826.FCOL_00165	0.615	0	0	0	0	0	0	0.293	0.717
AEW84895.1	AEW84893.1	1041826.FCOL_00190	1041826.FCOL_00180	0.722	0	0	0	0.416	0	0	0	0.830
AEW84895.1	AEW84894.2	1041826.FCOL_00190	1041826.FCOL_00185	0.759	0	0.770	0	0.895	0.923	0.972	0.276	0.999
AEW84895.1	tuf	1041826.FCOL_00190	1041826.FCOL_10440	0.091	0	0	0	0.416	0	0	0	0.446
AEW84895.1	rpoB	1041826.FCOL_00190	1041826.FCOL_10405	0	0	0	0	0.328	0	0	0.276	0.492
AEW84895.1	AEW85747.1	1041826.FCOL_00190	1041826.FCOL_04580	0.078	0	0.300	0	0.211	0	0	0.131	0.498
AEW84895.1	AEW85718.1	1041826.FCOL_00190	1041826.FCOL_04435	0	0	0	0	0	0.515	0	0	0.515
AEW84895.1	AEW85647.1	1041826.FCOL_00190	1041826.FCOL_04065	0	0	0	0	0	0.515	0	0	0.515
AEW84895.1	AEW86305.1	1041826.FCOL_00190	1041826.FCOL_07430	0	0	0	0	0	0.516	0	0.068	0.529
AEW84895.1	AEW85095.1	1041826.FCOL_00190	1041826.FCOL_01230	0	0	0	0	0	0.516	0	0.068	0.529
AEW84895.1	AEW85274.1	1041826.FCOL_00190	1041826.FCOL_02135	0.048	0	0	0	0.152	0.452	0	0.071	0.534
AEW84895.1	AEW87503.1	1041826.FCOL_00190	1041826.FCOL_13540	0.043	0	0	0	0	0.522	0	0.083	0.543
AEW84895.1	AEW87230.1	1041826.FCOL_00190	1041826.FCOL_12145	0.043	0	0	0	0	0.522	0	0.083	0.543
AEW84895.1	atpG	1041826.FCOL_00190	1041826.FCOL_08135	0	0	0	0	0.475	0	0	0.198	0.560
AEW84895.1	sucC	1041826.FCOL_00190	1041826.FCOL_00945	0	0	0	0	0.489	0	0	0.197	0.572
AEW84895.1	sucA	1041826.FCOL_00190	1041826.FCOL_09585	0	0	0	0	0.492	0	0	0.252	0.603
AEW84895.1	AEW85087.1	1041826.FCOL_00190	1041826.FCOL_01190	0.125	0	0.314	0	0.242	0	0	0.276	0.626
AEW84895.1	AEW86470.1	1041826.FCOL_00190	1041826.FCOL_08275	0.078	0	0.484	0	0.211	0	0	0.131	0.630
AEW84895.1	AEW84896.1	1041826.FCOL_00190	1041826.FCOL_00195	0.671	0	0	0	0	0	0	0	0.671
AEW84895.1	AEW86639.1	1041826.FCOL_00190	1041826.FCOL_09150	0	0	0	0	0.578	0	0	0.276	0.681
AEW84895.1	sdhA	1041826.FCOL_00190	1041826.FCOL_09145	0	0	0	0	0.564	0.107	0	0.261	0.687
AEW84895.1	AEW85159.1	1041826.FCOL_00190	1041826.FCOL_01550	0.078	0	0	0	0.152	0.458	0	0.354	0.689
AEW84895.1	atpA	1041826.FCOL_00190	1041826.FCOL_08140	0	0	0	0	0.656	0	0	0.276	0.740
AEW84895.1	atpB	1041826.FCOL_00190	1041826.FCOL_08160	0	0	0	0	0.862	0.108	0	0.276	0.903
AEW84895.1	AEW86959.1	1041826.FCOL_00190	1041826.FCOL_10780	0	0	0	0	0	0.913	0	0	0.913
AEW84895.1	AEW86126.1	1041826.FCOL_00190	1041826.FCOL_06525	0.172	0	0	0	0	0	0.900	0.365	0.942
AEW84895.1	AEW86124.1	1041826.FCOL_00190	1041826.FCOL_06515	0.048	0	0	0	0.152	0.458	0.900	0.074	0.952
